CaseID,Age,MaritalStatus,Residence,EducationLevel,NumChild,WealthIndexCategorical,WealthIndexScore
554,16,Other,Rural,Primary,0,Middle,-44441
555,39,Married,Rural,No Education,2,Middle,-44441
556,25,Married,Rural,Higher,2,Richer,-11719
557,16,Single,Rural,Primary,0,Richer,-11719
558,45,Married,Rural,No Education,5,Richer,-18494
559,25,Married,Rural,Higher,0,Richer,-27333
560,28,Married,Rural,Primary,1,Middle,-40784
561,19,Married,Rural,Primary,0,Middle,-43439
562,34,Married,Rural,No Education,5,Richest,-7534
563,38,Married,Rural,No Education,5,Richest,-6752
564,23,Married,Rural,Secondary,1,Middle,-40237
565,45,Married,Rural,No Education,1,Middle,-41688
566,15,Single,Rural,Primary,0,Poorer,-52130
567,29,Married,Rural,No Education,2,Richer,-20440
568,38,Married,Rural,No Education,5,Richer,-30440
569,16,Single,Rural,Primary,0,Richer,-30440
570,40,Married,Rural,No Education,5,Poorer,-52154
571,34,Married,Rural,No Education,5,Richer,-26191
572,21,Single,Rural,No Education,0,Richer,-26191
573,44,Married,Rural,No Education,7,Richer,-26734
574,37,Married,Rural,No Education,6,Poorer,-56347
575,36,Other,Rural,No Education,2,Middle,-40825
576,25,Married,Rural,Higher,0,Middle,-42507
577,34,Married,Urban,No Education,2,Richest,10700
578,47,Married,Urban,No Education,4,Richest,38358
579,15,Single,Urban,Primary,0,Richest,38358
580,29,Other,Urban,Primary,0,Richest,114770
581,25,Single,Urban,Primary,0,Richest,49618
582,28,Married,Urban,No Education,1,Richest,18321
583,41,Married,Urban,Primary,6,Richer,-15480
584,16,Single,Urban,Primary,0,Richer,-15480
585,45,Married,Urban,No Education,2,Richest,33396
586,24,Married,Urban,Primary,1,Richest,64210
587,24,Married,Urban,Primary,2,Richest,-5079
588,18,Single,Urban,No Education,0,Middle,-43747
589,18,Married,Urban,Primary,0,Richest,81298
590,18,Single,Urban,Secondary,0,Richest,120225
591,16,Single,Urban,Secondary,0,Richest,120225
592,32,Other,Urban,No Education,2,Richest,107137
593,18,Married,Urban,Primary,0,Richest,48012
594,20,Single,Urban,Primary,0,Richest,39334
595,23,Married,Urban,Secondary,2,Richest,63304
596,20,Married,Urban,Primary,0,Richest,145945
597,23,Single,Urban,Higher,0,Richest,114177
598,36,Married,Rural,Primary,9,Poorer,-48539
599,39,Married,Rural,No Education,7,Poorer,-53937
600,30,Married,Rural,No Education,5,Poorer,-51678
601,40,Single,Rural,Primary,3,Poorest,-65455
602,27,Married,Rural,No Education,5,Richer,-21447
603,17,Single,Rural,Primary,0,Richer,-21447
604,28,Married,Rural,Primary,4,Middle,-35481
605,22,Married,Rural,Primary,1,Richer,-23651
606,27,Single,Rural,Primary,0,Middle,-35778
607,18,Single,Rural,Primary,0,Middle,-35778
608,45,Married,Rural,Higher,6,Richer,-17531
609,19,Single,Rural,Primary,0,Richer,-26770
610,16,Single,Rural,Primary,0,Richer,-26770
611,24,Married,Rural,No Education,2,Poorest,-62617
612,40,Married,Rural,No Education,8,Poorer,-49716
613,16,Single,Rural,Primary,0,Poorer,-49716
614,38,Other,Rural,No Education,8,Poorest,-66845
615,25,Married,Rural,No Education,4,Middle,-37071
616,17,Single,Rural,Primary,0,Middle,-39447
617,20,Married,Rural,Primary,1,Middle,-36938
618,49,Married,Rural,No Education,9,Middle,-34061
619,15,Single,Rural,Primary,0,Middle,-34061
620,28,Married,Rural,Primary,5,Richer,-29835
621,36,Married,Rural,No Education,9,Middle,-44939
622,15,Single,Rural,Primary,0,Middle,-44939
623,37,Other,Rural,No Education,7,Middle,-36868
624,26,Married,Rural,No Education,4,Middle,-36340
625,48,Other,Urban,No Education,6,Richest,212039
626,22,Single,Urban,Primary,0,Richest,212039
627,15,Single,Urban,Primary,0,Richest,212039
628,20,Single,Urban,Primary,0,Richest,212039
629,18,Single,Urban,Primary,0,Richest,101354
630,19,Single,Urban,Primary,0,Richest,174371
631,20,Married,Urban,No Education,1,Richest,146963
632,17,Single,Urban,No Education,0,Richest,146963
633,35,Married,Urban,Secondary,5,Richest,146963
634,18,Single,Urban,Secondary,0,Richest,146963
635,21,Single,Urban,Secondary,0,Richest,146963
636,25,Married,Urban,Primary,3,Richest,81561
637,26,Married,Urban,Primary,2,Richest,88062
638,16,Single,Urban,Primary,0,Richest,70242
639,25,Married,Urban,Primary,1,Richest,138456
640,16,Single,Urban,Primary,0,Richest,138456
641,24,Single,Urban,Higher,0,Richest,183798
642,15,Single,Urban,Primary,0,Richest,183798
643,40,Married,Urban,Primary,8,Richest,80225
644,20,Single,Urban,Secondary,0,Richest,80225
645,16,Single,Urban,Primary,0,Richest,80225
646,17,Single,Urban,No Education,0,Richest,79937
647,17,Married,Urban,No Education,0,Richest,79937
648,32,Married,Urban,Primary,1,Richest,92715
649,21,Married,Urban,Secondary,0,Richest,69873
650,30,Other,Urban,Primary,2,Richest,120617
651,36,Married,Urban,Primary,5,Richest,235296
652,30,Other,Urban,No Education,2,Richest,123359
653,25,Married,Urban,Primary,2,Richest,136668
654,18,Single,Urban,Secondary,0,Richest,136668
655,15,Single,Urban,Primary,0,Richest,136668
656,27,Single,Urban,Higher,0,Richest,125560
657,24,Married,Urban,Higher,2,Richest,290326
658,16,Single,Urban,Primary,0,Richest,290326
659,27,Single,Urban,No Education,0,Richest,173392
660,19,Single,Urban,Higher,0,Richest,173881
661,35,Married,Urban,Secondary,1,Richest,204466
662,36,Married,Urban,No Education,7,Richest,226040
663,18,Single,Urban,Secondary,0,Richest,226040
664,21,Married,Urban,Primary,1,Richest,151697
665,24,Single,Urban,Higher,0,Richest,194986
666,18,Single,Urban,Secondary,0,Richest,194986
667,35,Married,Urban,Higher,3,Richest,236437
668,17,Single,Urban,Primary,0,Richest,236437
669,26,Single,Urban,Higher,0,Richest,164204
670,24,Married,Urban,Secondary,1,Richest,142611
671,35,Other,Urban,No Education,2,Richest,148699
672,15,Single,Urban,Secondary,0,Richest,148699
673,33,Married,Urban,Higher,1,Richest,188341
674,36,Married,Urban,Primary,0,Richest,159405
675,31,Married,Urban,Secondary,1,Richest,204041
676,26,Married,Urban,Higher,2,Richest,103248
677,28,Married,Urban,Primary,2,Richest,128288
678,18,Single,Urban,Secondary,0,Richest,167762
679,29,Married,Urban,Primary,5,Richest,191686
680,22,Single,Urban,Primary,0,Richest,191686
681,30,Married,Urban,Secondary,2,Richest,86545
682,30,Other,Urban,No Education,2,Richest,103087
683,21,Single,Urban,Secondary,0,Richest,103087
684,21,Single,Urban,Secondary,0,Richest,63978
685,17,Single,Urban,Secondary,0,Richest,51820
686,15,Single,Urban,Secondary,0,Richest,51820
687,20,Married,Urban,Secondary,0,Richest,85346
688,21,Single,Urban,Primary,0,Richest,85346
689,38,Married,Urban,No Education,2,Richest,-2061
690,39,Married,Urban,Higher,0,Richest,187500
691,32,Single,Urban,Higher,0,Richest,187238
692,24,Married,Urban,Higher,2,Richest,152786
693,35,Married,Urban,Primary,0,Richest,101901
694,23,Married,Urban,Primary,1,Richest,114612
695,26,Married,Urban,Primary,1,Richest,136489
696,29,Married,Rural,No Education,5,Poorest,-66164
697,35,Married,Rural,No Education,3,Poorer,-47754
698,20,Married,Rural,No Education,1,Poorest,-68147
699,35,Married,Rural,No Education,5,Poorest,-75518
700,15,Single,Rural,No Education,0,Poorest,-75518
701,43,Married,Rural,No Education,7,Poorest,-84622
702,18,Single,Rural,Primary,0,Poorest,-84622
703,15,Single,Rural,Primary,0,Poorest,-84622
704,48,Married,Rural,No Education,7,Poorest,-70737
705,17,Single,Rural,Primary,0,Poorest,-70737
706,15,Single,Rural,No Education,0,Poorest,-70737
707,24,Married,Rural,No Education,4,Poorer,-60135
708,33,Married,Rural,No Education,8,Poorest,-63835
709,16,Single,Rural,Primary,0,Poorest,-63835
710,34,Other,Rural,No Education,3,Poorest,-68594
711,28,Married,Rural,No Education,3,Poorest,-72259
712,40,Married,Rural,No Education,5,Poorest,-87943
713,28,Married,Rural,No Education,7,Poorer,-56930
714,48,Married,Rural,No Education,8,Poorest,-67925
715,25,Other,Rural,No Education,4,Poorest,-67925
716,26,Married,Rural,No Education,3,Poorer,-59218
717,23,Married,Rural,Primary,3,Poorest,-62762
718,28,Married,Rural,No Education,4,Poorest,-63807
719,35,Married,Rural,No Education,7,Poorer,-54287
720,35,Married,Rural,No Education,7,Poorest,-81258
721,39,Married,Rural,No Education,5,Poorest,-62376
722,30,Other,Rural,No Education,4,Poorest,-72986
723,25,Other,Rural,No Education,1,Poorest,-65725
724,25,Married,Rural,No Education,2,Poorer,-61555
725,40,Other,Urban,Higher,0,Richest,194498
726,15,Single,Urban,Primary,0,Richest,194498
727,26,Married,Urban,No Education,2,Richest,138370
728,19,Single,Urban,Higher,0,Richest,196158
729,37,Married,Urban,Primary,4,Richest,182437
730,17,Single,Urban,Primary,0,Richest,182437
731,44,Married,Urban,No Education,5,Richest,198866
732,18,Single,Urban,Secondary,0,Richest,198866
733,29,Married,Urban,Primary,2,Richest,40596
734,42,Other,Urban,Secondary,2,Richest,120701
735,38,Married,Urban,No Education,3,Richest,52234
736,35,Married,Urban,Primary,1,Richest,184176
737,15,Single,Urban,Primary,0,Richest,115789
738,38,Other,Urban,No Education,0,Richest,124578
739,29,Single,Urban,Primary,0,Richest,162786
740,21,Single,Urban,Secondary,0,Richest,162786
741,41,Married,Urban,Secondary,4,Richest,176036
742,20,Single,Urban,Primary,0,Richest,176036
743,30,Married,Urban,Primary,0,Richest,130075
744,46,Other,Urban,Primary,7,Richest,168994
745,37,Married,Urban,No Education,4,Richest,127627
746,18,Single,Urban,Higher,0,Richest,127627
747,28,Married,Urban,Higher,1,Richest,202224
748,28,Married,Urban,Primary,3,Richest,179161
749,25,Single,Urban,Secondary,0,Richest,179161
750,20,Married,Urban,Secondary,1,Richest,193257
751,27,Single,Urban,Primary,1,Richest,193257
752,26,Married,Urban,Secondary,0,Richest,164475
753,25,Married,Urban,No Education,2,Richest,123531
754,25,Single,Urban,Primary,0,Richest,123531
755,39,Married,Urban,Primary,3,Richest,134993
756,42,Single,Urban,Secondary,0,Richest,201302
757,23,Married,Rural,Primary,3,Middle,-35858
758,32,Married,Rural,No Education,1,Poorer,-51419
759,20,Married,Rural,Primary,1,Richer,-21846
760,29,Married,Rural,No Education,4,Richer,-13856
761,24,Married,Rural,No Education,0,Middle,-38524
762,29,Married,Rural,No Education,0,Poorer,-59670
763,15,Single,Rural,No Education,0,Poorer,-59670
764,45,Other,Rural,No Education,4,Poorer,-52345
765,19,Married,Rural,No Education,1,Poorer,-47806
766,28,Married,Rural,Primary,3,Richer,-15943
767,37,Married,Rural,No Education,8,Richer,-10907
768,16,Single,Rural,Primary,0,Richer,-10907
769,33,Other,Rural,No Education,6,Richer,-24567
770,27,Married,Rural,No Education,2,Middle,-33974
771,32,Married,Rural,No Education,3,Poorest,-76572
772,24,Married,Rural,No Education,0,Poorest,-62375
773,15,Single,Rural,Primary,0,Middle,-36460
774,38,Married,Rural,No Education,6,Poorest,-129596
775,20,Married,Rural,Primary,0,Poorest,-99260
776,17,Married,Rural,No Education,1,Poorest,-122915
777,25,Married,Rural,No Education,2,Poorest,-114134
778,37,Married,Rural,No Education,7,Poorest,-119180
779,36,Married,Rural,No Education,2,Poorest,-120160
780,30,Married,Rural,No Education,6,Poorest,-124037
781,39,Married,Rural,No Education,10,Poorest,-133762
782,28,Married,Rural,No Education,6,Poorest,-117834
783,27,Married,Rural,No Education,1,Poorest,-112607
784,30,Married,Rural,No Education,0,Poorest,-127244
785,30,Married,Rural,No Education,1,Poorest,-98517
786,30,Married,Rural,No Education,6,Poorest,-115495
787,35,Married,Rural,No Education,7,Poorest,-130282
788,24,Married,Rural,No Education,3,Richer,-14193
789,19,Married,Rural,Primary,1,Middle,-37927
790,38,Married,Rural,Primary,7,Poorest,-71595
791,17,Single,Rural,Primary,0,Poorest,-71595
792,28,Married,Rural,No Education,2,Poorer,-60449
793,15,Married,Rural,Primary,0,Poorest,-75891
794,25,Married,Rural,Primary,1,Poorest,-79161
795,22,Married,Rural,Secondary,1,Richer,-28674
796,20,Single,Rural,Secondary,0,Poorer,-55651
797,32,Married,Rural,Primary,5,Middle,-40521
798,31,Married,Rural,Primary,4,Poorest,-68192
799,20,Married,Rural,Primary,1,Poorer,-60225
800,21,Married,Rural,Primary,1,Richer,-29748
801,25,Married,Rural,No Education,3,Poorer,-55406
802,41,Married,Rural,No Education,9,Middle,-44608
803,25,Single,Rural,Primary,0,Middle,-44608
804,16,Single,Rural,Primary,0,Middle,-44608
805,39,Married,Rural,No Education,9,Richer,-29434
806,15,Single,Rural,Primary,0,Richer,-29434
807,40,Married,Rural,No Education,6,Poorest,-68456
808,43,Married,Rural,No Education,9,Middle,-39737
809,23,Single,Rural,Secondary,0,Middle,-39737
810,19,Single,Rural,Primary,0,Middle,-39737
811,15,Single,Rural,Primary,0,Middle,-39737
812,15,Single,Rural,Primary,0,Poorest,-82398
813,23,Married,Rural,Primary,0,Poorest,-82398
814,28,Married,Rural,No Education,3,Richer,-27301
815,31,Married,Rural,No Education,4,Poorer,-58909
816,41,Married,Rural,No Education,6,Poorest,-72750
817,18,Single,Rural,Primary,0,Poorest,-72750
818,30,Married,Rural,No Education,7,Richer,-14653
819,20,Married,Rural,Primary,0,Middle,-46997
820,39,Married,Rural,Primary,6,Middle,-41213
821,19,Single,Rural,Primary,0,Middle,-41213
822,16,Single,Rural,Primary,0,Poorer,-49638
823,38,Married,Rural,Primary,8,Poorer,-56697
824,30,Married,Rural,No Education,2,Richer,-17533
825,26,Married,Rural,No Education,6,Poorest,-64875
826,34,Other,Rural,No Education,5,Middle,-40939
827,35,Married,Rural,No Education,5,Middle,-41206
828,15,Single,Rural,Primary,0,Richer,-17531
829,30,Married,Rural,No Education,3,Richer,-17564
830,30,Married,Rural,No Education,2,Poorest,-66568
831,19,Single,Rural,Secondary,0,Richer,-17548
832,38,Married,Rural,No Education,5,Richer,-19816
833,32,Married,Rural,Primary,3,Richer,-24007
834,46,Married,Rural,No Education,7,Richer,-22461
835,29,Married,Rural,No Education,4,Richest,866
836,28,Married,Rural,Primary,2,Richer,-13065
837,38,Married,Rural,Primary,6,Middle,-42811
838,22,Married,Rural,Primary,1,Richer,-30287
839,28,Married,Rural,No Education,3,Poorer,-49269
840,30,Single,Rural,No Education,0,Middle,-37861
841,35,Married,Rural,No Education,5,Richer,-20913
842,20,Married,Rural,Secondary,1,Poorest,-70185
843,27,Single,Rural,No Education,0,Poorest,-70185
844,23,Married,Rural,Primary,2,Poorest,-64298
845,38,Married,Rural,Primary,4,Richer,-16880
846,18,Single,Rural,Primary,0,Richer,-27659
847,40,Other,Rural,No Education,7,Poorest,-67522
848,25,Married,Rural,No Education,3,Middle,-42812
849,40,Other,Rural,Primary,8,Poorest,-92640
850,29,Married,Rural,No Education,4,Poorest,-88794
851,40,Married,Rural,No Education,9,Poorest,-62750
852,40,Married,Rural,No Education,4,Poorest,-84381
853,36,Married,Rural,No Education,6,Poorest,-91489
854,30,Married,Rural,No Education,5,Poorest,-97640
855,35,Married,Rural,No Education,8,Poorest,-79762
856,30,Married,Rural,No Education,8,Poorest,-98040
857,37,Other,Rural,No Education,5,Poorest,-69546
858,21,Married,Rural,Secondary,1,Middle,-42380
859,30,Married,Rural,No Education,6,Poorest,-74045
860,45,Married,Rural,No Education,8,Richer,-18139
861,18,Single,Rural,Primary,0,Richer,-18139
862,39,Married,Rural,Primary,6,Poorer,-52383
863,28,Married,Rural,No Education,4,Poorest,-90765
864,45,Married,Rural,No Education,4,Poorest,-64505
865,22,Married,Rural,No Education,1,Poorer,-52643
866,40,Married,Rural,No Education,9,Middle,-35638
867,25,Married,Rural,Primary,3,Poorer,-48430
868,34,Married,Rural,No Education,7,Richer,-32596
869,27,Married,Rural,No Education,2,Poorest,-126313
870,35,Married,Rural,No Education,5,Poorest,-118911
871,48,Married,Rural,No Education,5,Poorest,-105706
872,48,Other,Rural,No Education,3,Poorest,-136366
873,25,Married,Rural,No Education,2,Poorest,-129897
874,30,Married,Rural,No Education,3,Poorest,-125712
875,24,Married,Rural,No Education,1,Poorest,-96349
876,43,Married,Rural,No Education,5,Poorest,-141340
877,25,Married,Rural,No Education,3,Poorest,-146401
878,34,Married,Rural,No Education,5,Poorest,-136031
879,37,Married,Rural,No Education,6,Poorest,-120191
880,40,Married,Rural,No Education,9,Poorest,-126800
881,30,Married,Rural,No Education,5,Poorest,-151877
882,31,Married,Rural,No Education,2,Poorest,-151877
883,25,Married,Rural,No Education,0,Poorest,-100755
884,42,Married,Rural,No Education,5,Poorest,-106945
885,31,Married,Rural,No Education,4,Poorest,-130507
886,30,Married,Rural,No Education,2,Poorest,-144483
887,18,Married,Rural,No Education,0,Poorest,-131922
888,22,Married,Rural,No Education,1,Poorest,-127109
889,15,Single,Rural,No Education,0,Poorest,-127109
890,15,Single,Rural,No Education,0,Poorest,-127109
891,45,Married,Rural,No Education,2,Poorest,-125540
892,20,Married,Rural,No Education,0,Poorest,-125540
893,27,Married,Rural,No Education,0,Poorest,-143203
894,47,Married,Rural,No Education,8,Poorest,-109291
895,40,Married,Rural,No Education,4,Poorer,-58829
896,31,Married,Rural,No Education,4,Poorest,-69188
897,20,Married,Rural,Primary,1,Poorer,-57464
898,38,Married,Rural,No Education,7,Poorer,-58198
899,45,Married,Rural,No Education,5,Poorest,-62779
900,17,Single,Rural,No Education,0,Poorest,-66542
901,15,Single,Rural,No Education,0,Poorer,-55352
902,21,Married,Rural,Primary,2,Poorer,-55352
903,39,Married,Rural,No Education,9,Poorest,-69199
904,41,Married,Rural,No Education,7,Poorest,-68221
905,25,Married,Rural,Primary,1,Poorer,-54374
906,31,Other,Rural,No Education,0,Poorer,-58304
907,46,Married,Rural,No Education,9,Poorer,-61419
908,15,Single,Rural,Primary,0,Poorer,-61419
909,20,Married,Rural,No Education,1,Poorer,-49487
910,25,Married,Rural,Primary,3,Poorer,-57609
911,33,Married,Rural,No Education,6,Poorest,-72681
912,25,Married,Rural,No Education,2,Poorer,-59478
913,28,Married,Rural,No Education,4,Poorest,-125805
914,32,Married,Rural,No Education,7,Poorest,-147472
915,18,Married,Rural,No Education,1,Poorest,-119827
916,34,Married,Rural,Primary,6,Middle,-45664
917,20,Other,Rural,Primary,1,Middle,-45664
918,28,Married,Rural,No Education,3,Poorer,-49589
919,33,Married,Rural,No Education,0,Richer,-16439
920,32,Married,Rural,No Education,3,Middle,-34514
921,40,Married,Rural,No Education,3,Richer,-27770
922,21,Married,Rural,No Education,1,Middle,-40814
923,39,Married,Rural,Primary,5,Richest,8384
924,15,Single,Rural,Primary,0,Richest,8384
925,36,Married,Rural,No Education,4,Middle,-36753
